thick,crossplane,y,x,r,temp
7.94328e-07,7.18351,1,2,0.5,300
1e-06,7.56123,1,2,0.5,300
1.25893e-06,7.93326,1,2,0.5,300
1.58489e-06,8.29569,1,2,0.5,300
1.99526e-06,8.64447,1,2,0.5,300
2.51189e-06,8.97566,1,2,0.5,300
3.16228e-06,9.28561,1,2,0.5,300
3.98107e-06,9.57129,1,2,0.5,300
5.01187e-06,9.83047,1,2,0.5,300
6.30957e-06,10.062,1,2,0.5,300
7.94328e-06,10.2656,1,2,0.5,300
1e-05,10.4422,1,2,0.5,300
1.25893e-05,10.5933,1,2,0.5,300
1.58489e-05,10.7211,1,2,0.5,300
1.99526e-05,10.828,1,2,0.5,300
2.51189e-05,10.9167,1,2,0.5,300
3.16228e-05,10.9897,1,2,0.5,300
3.98107e-05,11.0493,1,2,0.5,300
5.01187e-05,11.0978,1,2,0.5,300
6.30957e-05,11.1371,1,2,0.5,300
7.94328e-05,11.1688,1,2,0.5,300
0.0001,11.1942,1,2,0.5,300
1.25893e-09,0.834373,1,2,0.4,500
1.58489e-09,0.936379,1,2,0.4,500
1.99526e-09,1.04445,1,2,0.4,500
2.51189e-09,1.15848,1,2,0.4,500
3.16228e-09,1.27843,1,2,0.4,500
3.98107e-09,1.4044,1,2,0.4,500
5.01187e-09,1.53659,1,2,0.4,500
6.30957e-09,1.67533,1,2,0.4,500
7.94328e-09,1.82106,1,2,0.4,500
1e-08,1.97429,1,2,0.4,500
1.25893e-08,2.13561,1,2,0.4,500
1.58489e-08,2.30563,1,2,0.4,500
1.99526e-08,2.48493,1,2,0.4,500
2.51189e-08,2.67402,1,2,0.4,500
3.16228e-08,2.87333,1,2,0.4,500
3.98107e-08,3.08313,1,2,0.4,500
5.01187e-08,3.30353,1,2,0.4,500
6.30957e-08,3.53449,1,2,0.4,500
7.94328e-08,3.77573,1,2,0.4,500
1e-07,4.0268,1,2,0.4,500
1.25893e-07,4.28704,1,2,0.4,500
1.58489e-07,4.55555,1,2,0.4,500
1.99526e-07,4.8312,1,2,0.4,500
2.51189e-07,5.11258,1,2,0.4,500
3.16228e-07,5.39802,1,2,0.4,500
3.98107e-07,5.68556,1,2,0.4,500
5.01187e-07,5.97299,1,2,0.4,500
6.30957e-07,6.25788,1,2,0.4,500
7.94328e-07,6.53759,1,2,0.4,500
1e-06,6.80937,1,2,0.4,500
1.25893e-06,7.07041,1,2,0.4,500
1.58489e-06,7.31798,1,2,0.4,500
1.99526e-06,7.54955,1,2,0.4,500
2.51189e-06,7.76302,1,2,0.4,500
3.16228e-06,7.95684,1,2,0.4,500
3.98107e-06,8.13016,1,2,0.4,500
5.01187e-06,8.28285,1,2,0.4,500
6.30957e-06,8.41546,1,2,0.4,500
7.94328e-06,8.52913,1,2,0.4,500
1e-05,8.62539,1,2,0.4,500
1.25893e-05,8.70607,1,2,0.4,500
1.58489e-05,8.77305,1,2,0.4,500
1.99526e-05,8.82823,1,2,0.4,500
2.51189e-05,8.87339,1,2,0.4,500
3.16228e-05,8.91014,1,2,0.4,500
3.98107e-05,8.9399,1,2,0.4,500
5.01187e-05,8.96392,1,2,0.4,500
6.30957e-05,8.98324,1,2,0.4,500
7.94328e-05,8.99874,1,2,0.4,500
0.0001,9.01116,1,2,0.4,500
1.25893e-09,0.616545,2,1,0.6,200
1.58489e-09,0.69506,2,1,0.6,200
1.99526e-09,0.780086,2,1,0.6,200
2.51189e-09,0.872106,2,1,0.6,200
3.16228e-09,0.971696,2,1,0.6,200
3.98107e-09,1.07951,2,1,0.6,200
5.01187e-09,1.19625,2,1,0.6,200
6.30957e-09,1.32267,2,1,0.6,200
7.94328e-09,1.45951,2,1,0.6,200
1e-08,1.6075,2,1,0.6,200
1.25893e-08,1.76732,2,1,0.6,200
1.58489e-08,1.9396,2,1,0.6,200
1.99526e-08,2.12488,2,1,0.6,200
2.51189e-08,2.32362,2,1,0.6,200
3.16228e-08,2.53616,2,1,0.6,200
3.98107e-08,2.76275,2,1,0.6,200
5.01187e-08,3.00351,2,1,0.6,200
6.30957e-08,3.25846,2,1,0.6,200
7.94328e-08,3.52747,2,1,0.6,200
1e-07,3.81032,2,1,0.6,200
1.25893e-07,4.10662,2,1,0.6,200
1.58489e-07,4.41579,2,1,0.6,200
1.99526e-07,4.73702,2,1,0.6,200
2.51189e-07,5.06925,2,1,0.6,200
3.16228e-07,5.41109,2,1,0.6,200
3.98107e-07,5.76085,2,1,0.6,200
5.01187e-07,6.11648,2,1,0.6,200
6.30957e-07,6.4756,2,1,0.6,200
7.94328e-07,6.83552,2,1,0.6,200
1e-06,7.19321,2,1,0.6,200
1.25893e-06,7.54532,2,1,0.6,200
1.58489e-06,7.88831,2,1,0.6,200
1.99526e-06,8.21845,2,1,0.6,200
2.51189e-06,8.53212,2,1,0.6,200
3.16228e-06,8.82595,2,1,0.6,200
3.98107e-06,9.09713,2,1,0.6,200
5.01187e-06,9.34359,2,1,0.6,200
6.30957e-06,9.56417,2,1,0.6,200
7.94328e-06,9.75865,2,1,0.6,200
1e-05,9.92769,2,1,0.6,200
1.25893e-05,10.0727,2,1,0.6,200
1.58489e-05,10.1956,2,1,0.6,200
1.99526e-05,10.2987,2,1,0.6,200
2.51189e-05,10.3843,2,1,0.6,200
3.16228e-05,10.4549,2,1,0.6,200
3.98107e-05,10.5127,2,1,0.6,200
5.01187e-05,10.5598,2,1,0.6,200
6.30957e-05,10.5979,2,1,0.6,200
7.94328e-05,10.6287,2,1,0.6,200
0.0001,10.6535,2,1,0.6,200
1.25893e-09,0.697,1,1,0.30000000000000004,300
1.58489e-09,0.780394,1,1,0.30000000000000004,300
1.99526e-09,0.869308,1,1,0.30000000000000004,300
2.51189e-09,0.963949,1,1,0.30000000000000004,300
3.16228e-09,1.06461,1,1,0.30000000000000004,300
3.98107e-09,1.17167,1,1,0.30000000000000004,300
5.01187e-09,1.28559,1,1,0.30000000000000004,300
6.30957e-09,1.40689,1,1,0.30000000000000004,300
7.94328e-09,1.53615,1,1,0.30000000000000004,300
1e-08,1.67397,1,1,0.30000000000000004,300
1.25893e-08,1.82099,1,1,0.30000000000000004,300
1.58489e-08,1.97783,1,1,0.30000000000000004,300
1.99526e-08,2.14509,1,1,0.30000000000000004,300
2.51189e-08,2.3233,1,1,0.30000000000000004,300
3.16228e-08,2.51294,1,1,0.30000000000000004,300
3.98107e-08,2.71437,1,1,0.30000000000000004,300
5.01187e-08,2.92787,1,1,0.30000000000000004,300
6.30957e-08,3.15358,1,1,0.30000000000000004,300
7.94328e-08,3.39148,1,1,0.30000000000000004,300
1e-07,3.64144,1,1,0.30000000000000004,300
1.25893e-07,3.90313,1,1,0.30000000000000004,300
1.58489e-07,4.176,1,1,0.30000000000000004,300
1.99526e-07,4.45926,1,1,0.30000000000000004,300
2.51189e-07,4.75185,1,1,0.30000000000000004,300
3.16228e-07,5.05236,1,1,0.30000000000000004,300
3.98107e-07,5.35907,1,1,0.30000000000000004,300
5.01187e-07,5.66993,1,1,0.30000000000000004,300
6.30957e-07,5.98257,1,1,0.30000000000000004,300
7.94328e-07,6.29432,1,1,0.30000000000000004,300
1e-06,6.60226,1,1,0.30000000000000004,300
1.25893e-06,6.90326,1,1,0.30000000000000004,300
1.58489e-06,7.19409,1,1,0.30000000000000004,300
1.99526e-06,7.4715,1,1,0.30000000000000004,300
2.51189e-06,7.73248,1,1,0.30000000000000004,300
3.16228e-06,7.9744,1,1,0.30000000000000004,300
3.98107e-06,8.19527,1,1,0.30000000000000004,300
5.01187e-06,8.39381,1,1,0.30000000000000004,300
6.30957e-06,8.56962,1,1,0.30000000000000004,300
7.94328e-06,8.72304,1,1,0.30000000000000004,300
1e-05,8.85513,1,1,0.30000000000000004,300
1.25893e-05,8.96745,1,1,0.30000000000000004,300
1.58489e-05,9.06192,1,1,0.30000000000000004,300
1.99526e-05,9.14061,1,1,0.30000000000000004,300
2.51189e-05,9.20561,1,1,0.30000000000000004,300
3.16228e-05,9.25893,1,1,0.30000000000000004,300
3.98107e-05,9.3024,1,1,0.30000000000000004,300
5.01187e-05,9.33767,1,1,0.30000000000000004,300
6.30957e-05,9.36616,1,1,0.30000000000000004,300
7.94328e-05,9.38912,1,1,0.30000000000000004,300
0.0001,9.40755,1,1,0.30000000000000004,300
1.25893e-09,0.820574,1,2,0.1,300
1.58489e-09,0.925368,1,2,0.1,300
1.99526e-09,1.03542,1,2,0.1,300
2.51189e-09,1.15,1,2,0.1,300
3.16228e-09,1.26846,1,2,0.1,300
3.98107e-09,1.39022,1,2,0.1,300
5.01187e-09,1.51484,1,2,0.1,300
6.30957e-09,1.64202,1,2,0.1,300
7.94328e-09,1.7716,1,2,0.1,300
1e-08,1.90359,1,2,0.1,300
1.25893e-08,2.03811,1,2,0.1,300
1.58489e-08,2.17543,1,2,0.1,300
1.99526e-08,2.31594,1,2,0.1,300
2.51189e-08,2.4601,1,2,0.1,300
3.16228e-08,2.60843,1,2,0.1,300
3.98107e-08,2.76149,1,2,0.1,300
5.01187e-08,2.91976,1,2,0.1,300
6.30957e-08,3.08368,1,2,0.1,300
7.94328e-08,3.25351,1,2,0.1,300
1e-07,3.42936,1,2,0.1,300
1.25893e-07,3.61108,1,2,0.1,300
1.58489e-07,3.79828,1,2,0.1,300
1.99526e-07,3.99034,1,2,0.1,300
2.51189e-07,4.18639,1,2,0.1,300
3.16228e-07,4.38537,1,2,0.1,300
3.98107e-07,4.5861,1,2,0.1,300
5.01187e-07,4.7873,1,2,0.1,300
6.30957e-07,4.98769,1,2,0.1,300
7.94328e-07,5.18594,1,2,0.1,300
1e-06,5.38074,1,2,0.1,300
1.25893e-06,5.57074,1,2,0.1,300
1.58489e-06,5.75452,1,2,0.1,300
1.99526e-06,5.93063,1,2,0.1,300
2.51189e-06,6.09755,1,2,0.1,300
3.16228e-06,6.25383,1,2,0.1,300
3.98107e-06,6.39817,1,2,0.1,300
5.01187e-06,6.52956,1,2,0.1,300
6.30957e-06,6.64738,1,2,0.1,300
7.94328e-06,6.75148,1,2,0.1,300
1e-05,6.84213,1,2,0.1,300
1.25893e-05,6.92003,1,2,0.1,300
1.58489e-05,6.98615,1,2,0.1,300
1.99526e-05,7.04167,1,2,0.1,300
2.51189e-05,7.08783,1,2,0.1,300
3.16228e-05,7.12592,1,2,0.1,300
3.98107e-05,7.15711,1,2,0.1,300
5.01187e-05,7.18252,1,2,0.1,300
6.30957e-05,7.20312,1,2,0.1,300
7.94328e-05,7.21975,1,2,0.1,300
0.0001,7.23313,1,2,0.1,300
1.25893e-09,0.572452,2,2,0.5,200
1.58489e-09,0.643067,2,2,0.5,200
1.99526e-09,0.718823,2,2,0.5,200
2.51189e-09,0.79996,2,2,0.5,200
3.16228e-09,0.886774,2,2,0.5,200
3.98107e-09,0.979593,2,2,0.5,200
5.01187e-09,1.07876,2,2,0.5,200
6.30957e-09,1.18461,2,2,0.5,200
7.94328e-09,1.29747,2,2,0.5,200
1e-08,1.41761,2,2,0.5,200
1.25893e-08,1.54527,2,2,0.5,200
1.58489e-08,1.68065,2,2,0.5,200
1.99526e-08,1.8239,2,2,0.5,200
2.51189e-08,1.97515,2,2,0.5,200
3.16228e-08,2.13448,2,2,0.5,200
3.98107e-08,2.30194,2,2,0.5,200
5.01187e-08,2.47757,2,2,0.5,200
6.30957e-08,2.66131,2,2,0.5,200
7.94328e-08,2.85308,2,2,0.5,200
1e-07,3.05264,2,2,0.5,200
1.25893e-07,3.25967,2,2,0.5,200
1.58489e-07,3.47366,2,2,0.5,200
1.99526e-07,3.69395,2,2,0.5,200
2.51189e-07,3.91969,2,2,0.5,200
3.16228e-07,4.14989,2,2,0.5,200
3.98107e-07,4.38337,2,2,0.5,200
5.01187e-07,4.61883,2,2,0.5,200
6.30957e-07,4.85484,2,2,0.5,200
7.94328e-07,5.08985,2,2,0.5,200
1e-06,5.32217,2,2,0.5,200
1.25893e-06,5.54998,2,2,0.5,200
1.58489e-06,5.77133,2,2,0.5,200
1.99526e-06,5.98418,2,2,0.5,200
2.51189e-06,6.18647,2,2,0.5,200
3.16228e-06,6.37625,2,2,0.5,200
3.98107e-06,6.5518,2,2,0.5,200
5.01187e-06,6.71181,2,2,0.5,200
6.30957e-06,6.85546,2,2,0.5,200
7.94328e-06,6.98252,2,2,0.5,200
1e-05,7.09329,2,2,0.5,200
1.25893e-05,7.18856,2,2,0.5,200
1.58489e-05,7.2695,2,2,0.5,200
1.99526e-05,7.33752,2,2,0.5,200
2.51189e-05,7.39413,2,2,0.5,200
3.16228e-05,7.44086,2,2,0.5,200
3.98107e-05,7.47916,2,2,0.5,200
5.01187e-05,7.51038,2,2,0.5,200
6.30957e-05,7.53569,2,2,0.5,200
7.94328e-05,7.55613,2,2,0.5,200
0.0001,7.57259,2,2,0.5,200
1.25893e-09,0.858335,2,1,0.4,500
1.58489e-09,0.958023,2,1,0.4,500
1.99526e-09,1.06311,2,1,0.4,500
2.51189e-09,1.17347,2,1,0.4,500
3.16228e-09,1.28902,2,1,0.4,500
3.98107e-09,1.40976,2,1,0.4,500
5.01187e-09,1.53572,2,1,0.4,500
6.30957e-09,1.667,2,1,0.4,500
7.94328e-09,1.80372,2,1,0.4,500
1e-08,1.94604,2,1,0.4,500
1.25893e-08,2.09408,2,1,0.4,500
1.58489e-08,2.24797,2,1,0.4,500
1.99526e-08,2.4078,2,1,0.4,500
2.51189e-08,2.57361,2,1,0.4,500
3.16228e-08,2.7454,2,1,0.4,500
3.98107e-08,2.92307,2,1,0.4,500
5.01187e-08,3.10645,2,1,0.4,500
6.30957e-08,3.29526,2,1,0.4,500
7.94328e-08,3.48906,2,1,0.4,500
1e-07,3.68729,2,1,0.4,500
1.25893e-07,3.88916,2,1,0.4,500
1.58489e-07,4.09373,2,1,0.4,500
1.99526e-07,4.29982,2,1,0.4,500
2.51189e-07,4.50609,2,1,0.4,500
3.16228e-07,4.71102,2,1,0.4,500
3.98107e-07,4.91295,2,1,0.4,500
5.01187e-07,5.11013,2,1,0.4,500
6.30957e-07,5.30072,2,1,0.4,500
7.94328e-07,5.48291,2,1,0.4,500
1e-06,5.65497,2,1,0.4,500
1.25893e-06,5.81535,2,1,0.4,500
1.58489e-06,5.96278,2,1,0.4,500
1.99526e-06,6.09637,2,1,0.4,500
2.51189e-06,6.21568,2,1,0.4,500
3.16228e-06,6.32072,2,1,0.4,500
3.98107e-06,6.41194,2,1,0.4,500
5.01187e-06,6.49015,2,1,0.4,500
6.30957e-06,6.55643,2,1,0.4,500
7.94328e-06,6.61201,2,1,0.4,500
1e-05,6.65819,2,1,0.4,500
1.25893e-05,6.69626,2,1,0.4,500
1.58489e-05,6.72744,2,1,0.4,500
1.99526e-05,6.75283,2,1,0.4,500
2.51189e-05,6.7734,2,1,0.4,500
3.16228e-05,6.79001,2,1,0.4,500
3.98107e-05,6.80338,2,1,0.4,500
5.01187e-05,6.81411,2,1,0.4,500
6.30957e-05,6.8227,2,1,0.4,500
7.94328e-05,6.82957,2,1,0.4,500
0.0001,6.83506,2,1,0.4,500
1.25893e-09,0.824257,1,2,0.5,500
1.58489e-09,0.92475,1,2,0.5,500
1.99526e-09,1.03161,1,2,0.5,500
2.51189e-09,1.14487,1,2,0.5,500
3.16228e-09,1.26464,1,2,0.5,500
3.98107e-09,1.39115,1,2,0.5,500
5.01187e-09,1.52475,1,2,0.5,500
6.30957e-09,1.66588,1,2,0.5,500
7.94328e-09,1.81508,1,2,0.5,500
1e-08,1.97297,1,2,0.5,500
1.25893e-08,2.14022,1,2,0.5,500
1.58489e-08,2.31752,1,2,0.5,500
1.99526e-08,2.50551,1,2,0.5,500
2.51189e-08,2.70476,1,2,0.5,500
3.16228e-08,2.91572,1,2,0.5,500
3.98107e-08,3.1387,1,2,0.5,500
5.01187e-08,3.37381,1,2,0.5,500
6.30957e-08,3.62097,1,2,0.5,500
7.94328e-08,3.87991,1,2,0.5,500
1e-07,4.15012,1,2,0.5,500
1.25893e-07,4.43089,1,2,0.5,500
1.58489e-07,4.72129,1,2,0.5,500
1.99526e-07,5.02009,1,2,0.5,500
2.51189e-07,5.32582,1,2,0.5,500
3.16228e-07,5.63666,1,2,0.5,500
3.98107e-07,5.9505,1,2,0.5,500
5.01187e-07,6.26495,1,2,0.5,500
6.30957e-07,6.57736,1,2,0.5,500
7.94328e-07,6.88485,1,2,0.5,500
1e-06,7.18441,1,2,0.5,500
1.25893e-06,7.47296,1,2,0.5,500
1.58489e-06,7.74746,1,2,0.5,500
1.99526e-06,8.00507,1,2,0.5,500
2.51189e-06,8.24336,1,2,0.5,500
3.16228e-06,8.46047,1,2,0.5,500
3.98107e-06,8.65526,1,2,0.5,500
5.01187e-06,8.82741,1,2,0.5,500
6.30957e-06,8.97736,1,2,0.5,500
7.94328e-06,9.10622,1,2,0.5,500
1e-05,9.21561,1,2,0.5,500
1.25893e-05,9.30746,1,2,0.5,500
1.58489e-05,9.38386,1,2,0.5,500
1.99526e-05,9.44688,1,2,0.5,500
2.51189e-05,9.49851,1,2,0.5,500
3.16228e-05,9.54056,1,2,0.5,500
3.98107e-05,9.57465,1,2,0.5,500
5.01187e-05,9.60218,1,2,0.5,500
6.30957e-05,9.62433,1,2,0.5,500
7.94328e-05,9.64212,1,2,0.5,500
0.0001,9.65637,1,2,0.5,500
1.25893e-09,0.769622,1,1,0.4,400
1.58489e-09,0.861268,1,1,0.4,400
1.99526e-09,0.958879,1,1,0.4,400
2.51189e-09,1.06262,1,1,0.4,400
3.16228e-09,1.17272,1,1,0.4,400
3.98107e-09,1.28953,1,1,0.4,400
5.01187e-09,1.41344,1,1,0.4,400
6.30957e-09,1.54493,1,1,0.4,400
7.94328e-09,1.68456,1,1,0.4,400
1e-08,1.83289,1,1,0.4,400
1.25893e-08,1.99054,1,1,0.4,400
1.58489e-08,2.1581,1,1,0.4,400
1.99526e-08,2.33612,1,1,0.4,400
2.51189e-08,2.52509,1,1,0.4,400
3.16228e-08,2.72537,1,1,0.4,400
3.98107e-08,2.93722,1,1,0.4,400
5.01187e-08,3.16073,1,1,0.4,400
6.30957e-08,3.39583,1,1,0.4,400
7.94328e-08,3.64228,1,1,0.4,400
1e-07,3.89967,1,1,0.4,400
1.25893e-07,4.16735,1,1,0.4,400
1.58489e-07,4.44447,1,1,0.4,400
1.99526e-07,4.72993,1,1,0.4,400
2.51189e-07,5.02234,1,1,0.4,400
3.16228e-07,5.32002,1,1,0.4,400
3.98107e-07,5.62102,1,1,0.4,400
5.01187e-07,5.92312,1,1,0.4,400
6.30957e-07,6.22384,1,1,0.4,400
7.94328e-07,6.52051,1,1,0.4,400
1e-06,6.81029,1,1,0.4,400
1.25893e-06,7.0902,1,1,0.4,400
1.58489e-06,7.35727,1,1,0.4,400
1.99526e-06,7.60868,1,1,0.4,400
2.51189e-06,7.84194,1,1,0.4,400
3.16228e-06,8.05508,1,1,0.4,400
3.98107e-06,8.24687,1,1,0.4,400
5.01187e-06,8.41682,1,1,0.4,400
6.30957e-06,8.56522,1,1,0.4,400
7.94328e-06,8.69305,1,1,0.4,400
1e-05,8.80179,1,1,0.4,400
1.25893e-05,8.89326,1,1,0.4,400
1.58489e-05,8.96946,1,1,0.4,400
1.99526e-05,9.0324,1,1,0.4,400
2.51189e-05,9.08403,1,1,0.4,400
3.16228e-05,9.12613,1,1,0.4,400
3.98107e-05,9.16028,1,1,0.4,400
5.01187e-05,9.18787,1,1,0.4,400
6.30957e-05,9.21009,1,1,0.4,400
7.94328e-05,9.22794,1,1,0.4,400
0.0001,9.24224,1,1,0.4,400
1.25893e-09,0.576256,1,1,0.2,200
1.58489e-09,0.646692,1,1,0.2,200
1.99526e-09,0.722063,1,1,0.2,200
2.51189e-09,0.802642,1,1,0.2,200
3.16228e-09,0.888799,1,1,0.2,200
3.98107e-09,0.980992,1,1,0.2,200
5.01187e-09,1.07975,1,1,0.2,200
6.30957e-09,1.18568,1,1,0.2,200
7.94328e-09,1.2994,1,1,0.2,200
1e-08,1.4216,1,1,0.2,200
1.25893e-08,1.55293,1,1,0.2,200
1.58489e-08,1.69408,1,1,0.2,200
1.99526e-08,1.84568,1,1,0.2,200
2.51189e-08,2.00835,1,1,0.2,200
3.16228e-08,2.18265,1,1,0.2,200
3.98107e-08,2.36908,1,1,0.2,200
5.01187e-08,2.56806,1,1,0.2,200
6.30957e-08,2.77991,1,1,0.2,200
7.94328e-08,3.00485,1,1,0.2,200
1e-07,3.24295,1,1,0.2,200
1.25893e-07,3.49409,1,1,0.2,200
1.58489e-07,3.75799,1,1,0.2,200
1.99526e-07,4.03407,1,1,0.2,200
2.51189e-07,4.32152,1,1,0.2,200
3.16228e-07,4.61921,1,1,0.2,200
3.98107e-07,4.92572,1,1,0.2,200
5.01187e-07,5.23932,1,1,0.2,200
6.30957e-07,5.55799,1,1,0.2,200
7.94328e-07,5.87947,1,1,0.2,200
1e-06,6.20126,1,1,0.2,200
1.25893e-06,6.52062,1,1,0.2,200
1.58489e-06,6.83463,1,1,0.2,200
1.99526e-06,7.14019,1,1,0.2,200
2.51189e-06,7.43413,1,1,0.2,200
3.16228e-06,7.71332,1,1,0.2,200
3.98107e-06,7.97487,1,1,0.2,200
5.01187e-06,8.21636,1,1,0.2,200
6.30957e-06,8.43595,1,1,0.2,200
7.94328e-06,8.63262,1,1,0.2,200
1e-05,8.80614,1,1,0.2,200
1.25893e-05,8.95707,1,1,0.2,200
1.58489e-05,9.08661,1,1,0.2,200
1.99526e-05,9.19647,1,1,0.2,200
2.51189e-05,9.28864,1,1,0.2,200
3.16228e-05,9.36525,1,1,0.2,200
3.98107e-05,9.42841,1,1,0.2,200
5.01187e-05,9.48014,1,1,0.2,200
6.30957e-05,9.52226,1,1,0.2,200
7.94328e-05,9.55639,1,1,0.2,200
0.0001,9.58395,1,1,0.2,200
1.25893e-09,0.870554,1,2,0.2,500
1.58489e-09,0.977173,1,2,0.2,500
1.99526e-09,1.08906,1,2,0.2,500
2.51189e-09,1.20568,1,2,0.2,500
3.16228e-09,1.32656,1,2,0.2,500
3.98107e-09,1.45131,1,2,0.2,500
5.01187e-09,1.57968,1,2,0.2,500
6.30957e-09,1.7115,1,2,0.2,500
7.94328e-09,1.84677,1,2,0.2,500
1e-08,1.98558,1,2,0.2,500
1.25893e-08,2.12812,1,2,0.2,500
1.58489e-08,2.27468,1,2,0.2,500
1.99526e-08,2.42563,1,2,0.2,500
2.51189e-08,2.58134,1,2,0.2,500
3.16228e-08,2.74221,1,2,0.2,500
3.98107e-08,2.9086,1,2,0.2,500
5.01187e-08,3.08078,1,2,0.2,500
6.30957e-08,3.25895,1,2,0.2,500
7.94328e-08,3.44312,1,2,0.2,500
1e-07,3.63315,1,2,0.2,500
1.25893e-07,3.82866,1,2,0.2,500
1.58489e-07,4.02906,1,2,0.2,500
1.99526e-07,4.23352,1,2,0.2,500
2.51189e-07,4.44099,1,2,0.2,500
3.16228e-07,4.65024,1,2,0.2,500
3.98107e-07,4.85986,1,2,0.2,500
5.01187e-07,5.0683,1,2,0.2,500
6.30957e-07,5.2739,1,2,0.2,500
7.94328e-07,5.47492,1,2,0.2,500
1e-06,5.66956,1,2,0.2,500
1.25893e-06,5.85598,1,2,0.2,500
1.58489e-06,6.03243,1,2,0.2,500
1.99526e-06,6.1973,1,2,0.2,500
2.51189e-06,6.34924,1,2,0.2,500
3.16228e-06,6.48725,1,2,0.2,500
3.98107e-06,6.6108,1,2,0.2,500
5.01187e-06,6.71981,1,2,0.2,500
6.30957e-06,6.81467,1,2,0.2,500
7.94328e-06,6.89614,1,2,0.2,500
1e-05,6.96528,1,2,0.2,500
1.25893e-05,7.02334,1,2,0.2,500
1.58489e-05,7.07163,1,2,0.2,500
1.99526e-05,7.11148,1,2,0.2,500
2.51189e-05,7.14413,1,2,0.2,500
3.16228e-05,7.17074,1,2,0.2,500
3.98107e-05,7.19231,1,2,0.2,500
5.01187e-05,7.20974,1,2,0.2,500
6.30957e-05,7.22376,1,2,0.2,500
7.94328e-05,7.23502,1,2,0.2,500
0.0001,7.24405,1,2,0.2,500
1.25893e-09,0.710731,2,2,0.4,300
1.58489e-09,0.794811,2,2,0.4,300
1.99526e-09,0.883585,2,2,0.4,300
2.51189e-09,0.976932,2,2,0.4,300
3.16228e-09,1.07476,2,2,0.4,300
3.98107e-09,1.17698,2,2,0.4,300
5.01187e-09,1.28354,2,2,0.4,300
6.30957e-09,1.39437,2,2,0.4,300
7.94328e-09,1.50938,2,2,0.4,300
1e-08,1.6285,2,2,0.4,300
1.25893e-08,1.75164,2,2,0.4,300
1.58489e-08,1.87872,2,2,0.4,300
1.99526e-08,2.00968,2,2,0.4,300
2.51189e-08,2.14447,2,2,0.4,300
3.16228e-08,2.28308,2,2,0.4,300
3.98107e-08,2.42546,2,2,0.4,300
5.01187e-08,2.57157,2,2,0.4,300
6.30957e-08,2.72132,2,2,0.4,300
7.94328e-08,2.87453,2,2,0.4,300
1e-07,3.0309,2,2,0.4,300
1.25893e-07,3.19003,2,2,0.4,300
1.58489e-07,3.35139,2,2,0.4,300
1.99526e-07,3.51432,2,2,0.4,300
2.51189e-07,3.67807,2,2,0.4,300
3.16228e-07,3.84185,2,2,0.4,300
3.98107e-07,4.0048,2,2,0.4,300
5.01187e-07,4.16603,2,2,0.4,300
6.30957e-07,4.32464,2,2,0.4,300
7.94328e-07,4.47966,2,2,0.4,300
1e-06,4.63008,2,2,0.4,300
1.25893e-06,4.7748,2,2,0.4,300
1.58489e-06,4.91266,2,2,0.4,300
1.99526e-06,5.04252,2,2,0.4,300
2.51189e-06,5.16326,2,2,0.4,300
3.16228e-06,5.27399,2,2,0.4,300
3.98107e-06,5.37405,2,2,0.4,300
5.01187e-06,5.46313,2,2,0.4,300
6.30957e-06,5.5413,2,2,0.4,300
7.94328e-06,5.60893,2,2,0.4,300
1e-05,5.66671,2,2,0.4,300
1.25893e-05,5.71549,2,2,0.4,300
1.58489e-05,5.75627,2,2,0.4,300
1.99526e-05,5.79005,2,2,0.4,300
2.51189e-05,5.81782,2,2,0.4,300
3.16228e-05,5.8405,2,2,0.4,300
3.98107e-05,5.85894,2,2,0.4,300
5.01187e-05,5.87386,2,2,0.4,300
6.30957e-05,5.88588,2,2,0.4,300
7.94328e-05,5.89555,2,2,0.4,300
0.0001,5.9033,2,2,0.4,300
1.25893e-09,0.734643,2,2,0.30000000000000004,300
1.58489e-09,0.821151,2,2,0.30000000000000004,300
1.99526e-09,0.911809,2,2,0.30000000000000004,300
2.51189e-09,1.00627,2,2,0.30000000000000004,300
3.16228e-09,1.10423,2,2,0.30000000000000004,300
3.98107e-09,1.20539,2,2,0.30000000000000004,300
5.01187e-09,1.30948,2,2,0.30000000000000004,300
6.30957e-09,1.41625,2,2,0.30000000000000004,300
7.94328e-09,1.52545,2,2,0.30000000000000004,300
1e-08,1.63687,2,2,0.30000000000000004,300
1.25893e-08,1.75034,2,2,0.30000000000000004,300
1.58489e-08,1.86571,2,2,0.30000000000000004,300
1.99526e-08,1.9829,2,2,0.30000000000000004,300
2.51189e-08,2.10189,2,2,0.30000000000000004,300
3.16228e-08,2.22271,2,2,0.30000000000000004,300
3.98107e-08,2.34541,2,2,0.30000000000000004,300
5.01187e-08,2.47002,2,2,0.30000000000000004,300
6.30957e-08,2.59657,2,2,0.30000000000000004,300
7.94328e-08,2.72496,2,2,0.30000000000000004,300
1e-07,2.85502,2,2,0.30000000000000004,300
1.25893e-07,2.98644,2,2,0.30000000000000004,300
1.58489e-07,3.11879,2,2,0.30000000000000004,300
1.99526e-07,3.25157,2,2,0.30000000000000004,300
2.51189e-07,3.38421,2,2,0.30000000000000004,300
3.16228e-07,3.51612,2,2,0.30000000000000004,300
3.98107e-07,3.64671,2,2,0.30000000000000004,300
5.01187e-07,3.77542,2,2,0.30000000000000004,300
